eprtr_facility_id,eprtr_base_id,eprtr_facility_name,eprtr_country,eprtr_activity,eprtr_lat,eprtr_lon,eprtr_co2_t,eprtr_co2_year,match_method,match_km,lcp_base_id,lcp_inspire_id,lcp_city,lcp_n_base_ids,lcp_n_parts,lcp_lat,lcp_lon,lcp_NaturalGas_TJ,lcp_Coal_TJ,lcp_Lignite_TJ,lcp_OtherSolidFuels_TJ,lcp_LiquidFuels_TJ,lcp_Peat_TJ,lcp_OtherGases_TJ,lcp_Biomass_TJ,lcp_substitutable_thermal_TJ,lcp_total_TJ
NL.RIVM/000095007.FACILITY,NL.RIVM/000095007,Frisia Zout BV,Netherlands,4(b)(iv),53.18691,5.4263,131000.0,2008,spatial_nearest,0.001,NL.RIVM/095007001,NL.RIVM/095007001.PART,Harlingen,1,1.0,53.1869,5.4263,65.417037,,,,,,,,65.417037,65.417037
CY.EEA/51.FACILITY,CY.EEA/51,"VASSILIKO CEMENT WORKS PUBLIC COMPANY LTD, Moni Plant",Cyprus,3(c)(i),34.710277,33.191388,269000.0,2010,spatial_nearest,0.813,CY.CAED/0010010108,CY.CAED/0010010108.PART,LEMESOS,1,1.0,34.7101,33.1825,,,,,1340.0,,,,1340.0,1340.0
ES.EEA/3744.FACILITY,ES.EEA/3744,"IBERDROLA GENERACION , S.A. (IBERDROLA GENERACIÓN C. T. PASAJES)",Spain,1(c),43.325539,-1.90921,954000.0,2012,spatial_nearest,0.0,ES.EEA/ES0144,ES.EEA/ES0144.PART,Pasaia,1,1.0,43.325539,-1.90921,,,,,,,,,,
NL.RIVM/000103010.FACILITY,NL.RIVM/000103010,DAMCO Aluminium Delfzijl Coöperatie U.A.,Netherlands,2(e)(i),53.31256,6.97859,115000.0,2020,spatial_nearest,0.275,NL.RIVM/204944001,NL.RIVM/204944001.PART,Farmsum,1,1.0,53.31277,6.98271,,,,,6.079104,,,4166.717734,6.079104,4172.796838
IT.CAED/660502004.FACILITY,IT.CAED/660502004, TRIGNO ENERGY s.r.l. impianto di cogenerazione,Italy,1(c),42.0628,14.7591,100013.0,2018,no_match,,,,,0,,,,,,,,,,,,,
UK.CAED/BEISOffsh-Glen-Lyon-FPSO.FACILITY,UK.CAED/BEISOffsh-Glen-Lyon-FPSO,Glen Lyon FPSO,United Kingdom,1(c),60.36441,-4.08581,409000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/001946000.FACILITY,ES.CAED/001946000,"PLANTA DE GENERACIÓN DE ENERGÍA ELÉCTRICA, AGUA CALIENTE Y VAPOR",Spain,1(c),43.507663,-6.698699,132000.0,2022,id_direct,0.0,ES.CAED/001946000,ES.CAED/001946000.PART,NAVIA,1,1.0,43.507663,-6.698699,,,,,,,,,,
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001755.FACILITY,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001755,2VALORISE HAM,Belgium,5(b),51.0814,5.15779,103000.0,2022,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000010004.FACILITY,NL.RIVM/000010004,Lyondell Chemical Nederland Ltd.,Netherlands,4(a)(ii),51.88297,4.25308,292000.0,2024,spatial_nearest,0.345,NL.RIVM/114757001,NL.RIVM/114757001.PART,Botlek Rotterdam,1,1.0,51.88462,4.25733,,,,,,,,,,
ES.CAED/003486000.FACILITY,ES.CAED/003486000,ARCELORMITTAL ESPAÑA - PLANTA SIDERÚRGICA DE AVILÉS Y GIJÓN,Spain,2(b),43.55611,-5.91113,4780000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
DE.EEA/14-30-54102340000.FACILITY,DE.EEA/14-30-54102340000,"Dow Olefinverbund GmbH, Werk Böhlen",Germany,4(a)(i),51.1914134727165,12.3561307601096,1320000.0,2007,spatial_nearest,0.196,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011248_799_905,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011248_799_905,Böhlen,1,1.0,51.19007,12.35795,3038.9,,,,428.03,,9461.88,,3466.9300000000003,12928.81
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00047,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00047,"Uniper Kraftwerke GmbH, Kraftwerk Ingolstadt",Germany,1(c),48.76085718302828,11.50294541642978,328000.0,2015,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00050g,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00050g,Großmehring,1,1.0,48.76085718302828,11.50294541642978,,,,,204.153,,,,204.153,204.153
UK.CAED/EW_EA-1716.FACILITY,UK.CAED/EW_EA-1716,Cassel Works,United Kingdom,4(a),54.586979,-1.2759475,162000.0,2019,spatial_nearest,0.719,UK.CAED/EW_EA-885-1,UK.CAED/EW_EA-885-1.PART,Stockton,1,1.0,54.592791,-1.2710468,79.8,,,,,,,,79.8,79.8
PT.CAED/PT.APA05768902.CI,PT.CAED/PT.APA05768902.CI,Atlantic Islands Electricity  (Madeira) S.A. (CI),Portugal,1(c),32.744724,-16.722961,128000.0,2024,spatial_nearest,0.141,PT.CAED/PT.APA06283162.EQUIP,PT.CAED/PT.APA06283162.EQUIP,CANIÇAL,1,1.0,32.744523,-16.72445,,,,,814.8,,,,814.8,814.8
AT.CAED/9008391178545.FACILITY,AT.CAED/9008391178545,WIEN ENERGIE GmbH,Austria,5(b),48.206944,16.289472,181000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/9451.FACILITY,FR.CAED/9451,LAT NITROGEN OTTMARSHEIM,France,4(c),47.79004,7.51929,303000.0,2024,id_direct,0.0,FR.CAED/9451,FR.CAED/9451.A.INSTALLATIONPART,OTTMARSHEIM,1,1.0,47.7871,7.50742,433.865509,,,,,,,,433.865509,433.865509
IT.EEA/2007000744.FACILITY,IT.EEA/2007000744,TERMOVALORIZZATORE,Italy,5(b),45.134722,10.028333,106000.0,2012,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/051002003.FACILITY,IT.CAED/051002003,ACEA AMBIENTE Srl UL1_Impianto di Termovalorizzazione,Italy,5(b),42.5806,12.6615,111497.4,2024,id_direct,0.0,IT.CAED/051002003,IT.CAED/051002003.PART,TERNI,1,1.0,42.5533,12.6478,17.317027,,,,,,,,17.317027,17.317027
ES.CAED/008519000.FACILITY,ES.CAED/008519000,CELULOSA ENERGÍA,Spain,1(c),37.308,-6.866,602000.0,2015,spatial_nearest,0.482,ES.CAED/001600002,ES.CAED/001600002.PART,Huelva,1,1.0,37.310089,-6.861228,4000.0,,,,,,5.0,,4000.0,4005.0
PL.MŚ/000000309.FACILITY,PL.MŚ/000000309,SAINT-GOBAIN INNOVATIVE MATERIALS POLSKA SPÓŁKA Z O.O. ODDZIAŁ GLASS,Poland,3(e),50.3058013916016,19.3013935089111,188000.0,2024,id_direct,0.0,PL.MŚ/000000309,PL.MŚ/000000309.PART,Kraków,1,1.0,50.0804,20.0923,737.0,,,,,,,,737.0,737.0
FR.CAED/8230.FACILITY,FR.CAED/8230,SIETREM (EXPLOITATION NOVERGIE IDF),France,5(b),48.87431,2.67509,137000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.ni.mu/09281734280,https://registry.gdi-de.org/id/de.ni.mu/09281734280,VYNOVA Wilhelmshaven GmbH ,Germany,4(a)(viii),53.6263,8.07042,125000.0,2024,spatial_nearest,0.334,https://registry.gdi-de.org/id/de.ni.mu/09281734280-0900g,https://registry.gdi-de.org/id/de.ni.mu/09281734280-0900g,Wilhelmshaven,1,1.0,53.62596,8.07545,870.611,,,,,,,,870.611,870.611
UK.CAED/EW_EA-6056.FACILITY,UK.CAED/EW_EA-6056,Thetford Power Station,United Kingdom,1(c),52.447764,0.72374753,427000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
PL.MŚ/000000021.FACILITY,PL.MŚ/000000021,KOKSOWNIA RADLIN,Poland,1(d),50.0377769470215,18.4866676330566,215000.0,2024,id_direct,0.0,PL.MŚ/000000021; PL.MŚ/000000370,PL.MŚ/000000021.PART,Gdynia,2,2.0,52.2955889,18.483733333333298,,362.7,,,6.64,,,,369.34,369.34
PT.CAED/PT.APA05765222.CI,PT.CAED/PT.APA05765222.CI,Navigator Figueira (CI),Portugal,6(b),40.058793,-8.856643,1450000.0,2024,spatial_nearest,0.047,PT.CAED/PT.APA05779602.EQUIP; PT.CAED/PT.APA05779622.EQUIP; PT.CAED/PT.APA05779642.EQUIP; PT.CAED/PT.APA06042862.EQUIP; PT.CAED/PT.APA06042882.EQUIP; PT.CAED/PT.APA09020723.EQUIP,PT.CAED/PT.APA05779602.EQUIP,LAVOS,6,6.0,40.05876151666667,-8.855833733333334,1159.28,,,,160.1875986,,,13509.54,1319.4675986,14829.007598600001
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000997.FACILITY,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000997,FLUXYS - LNG TERMINAL,Belgium,1(c),51.34861,3.22501,178000.0,2023,spatial_nearest,0.388,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000036,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000036.PART,Brugge,1,1.0,51.35116,3.22119,33.161271,,,,,,,,33.161271,33.161271
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00313,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00313,"Rhein Papier GmbH, Werk Plattling",Germany,6(b),48.7974904885365,12.865928455535094,142000.0,2008,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00463g; https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01577; https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01578,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00463g,Plattling,3,3.0,48.7974904885365,12.865928455535093,883.96,,,,,,,,883.96,883.96
ES.CAED/001982000.FACILITY,ES.CAED/001982000,CENTRAL DIESEL LOS GUINCHOS,Spain,1(c),28.662979,-17.791705,163000.0,2024,id_direct,0.0,ES.CAED/001982000; ES.CAED/001982001,ES.CAED/001982000.PART,BREÑA,2,2.0,28.662979,-17.791705,,,,,25.84,,,,25.84,25.84
IT.CAED/481231001.FACILITY,IT.CAED/481231001,ENEL PRODUZIONE SPA - CENTRALE A CICLO COMBINATO DI PORTO CORSINI,Italy,1(c),44.4844,12.2661,478284.902,2024,id_direct,0.0,IT.CAED/481231001; IT.CAED/481231008,IT.CAED/481231001.PART,RAVENNA,2,2.0,44.4843,12.2661,8528.284,,,,,,,,8528.284,8528.284
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23040177,https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23040177,Progroup Power 1 GmbH ,Germany,5(b),52.17258,14.64053,291000.0,2023,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/003461000.FACILITY,ES.CAED/003461000,"XALLAS ELECTRICIDAD Y ALEACIONES, SAU-CEE",Spain,2(e)(i),42.948199,-9.17315,144000.0,2018,no_match,,,,,0,,,,,,,,,,,,,
PT.CAED/PT.APA05766122.CI,PT.CAED/PT.APA05766122.CI,Central Termoeléctrica Sines (CI),Portugal,1(c),37.930618,-8.806991,1780000.0,2020,spatial_nearest,0.002,PT.CAED/PT.APA05779342.EQUIP; PT.CAED/PT.APA06045182.EQUIP,PT.CAED/PT.APA05779342.EQUIP,SINES,2,2.0,37.93098,-8.80699,,,,,,,,,,
SE.CAED/10018242.Facility,SE.CAED/10018242.Facility,Åkerslund,Sweden,1(c),56.24767,12.90188,151000.0,2013,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/003643000.FACILITY,ES.CAED/003643000,"GUARDIAN LLODIO UNO, S.L.",Spain,3(e),43.144824,-2.950052,107000.0,2021,no_match,,,,,0,,,,,,,,,,,,,
EL.CAED/100093.FACILITY,EL.CAED/100093,PPC S.A. AES LESVOS,Greece,1(c),39.11857,26.54913,153000.0,2024,id_direct,0.0,EL.CAED/100093; EL.CAED/100690,EL.CAED/100093.PART,"NORTH AEGEAN, LESVOS",2,2.0,39.118565000000004,26.54913,,,,,1856.2,,,,1856.2,1856.2
SE.CAED/10017658.Facility,SE.CAED/10017658.Facility,Norcarb Engineered Carbons AB,Sweden,4(b)(v),55.63645,13.03125,101000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00522,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00522,Walhalla Kalk GmbH & Co. KG,Germany,3(c)(iii),49.02994874901086,12.138730569853648,159000.0,2022,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000051105.FACILITY,NL.RIVM/000051105,YARA Sluiskil BV,Netherlands,4(c),51.27764,3.85005,3550000.0,2015,spatial_nearest,0.227,NL.RIVM/051105003,NL.RIVM/051105003.PART,Sluiskil,1,1.0,51.27718,3.85323,4578.397152,,,,,,,,4578.397152,4578.397152
CH.CAED/000000227.Facility,CH.CAED/000000227.Facility,TRIDEL Lausanne,Switzerland,5(b),46.5277,6.6392,199000.0,2022,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00048,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00048,"Uniper Kraftwerke GmbH, Kraftwerk Irsching",Germany,1(c),48.767055996527965,11.579212931100288,1290000.0,2024,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00051g; https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01575,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00051g,Vohburg a.d.Donau,2,2.0,48.767055996527965,11.579212931100288,22788.614,,,,61.789,,,,22850.403000000002,22850.403000000002
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00014,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00014,Abfallheizkraftwerk Geiselbullach,Germany,5(b),48.235327523071184,11.359532151825702,70300.0,2023,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000299,https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000299,GML - Gemeinschafts-Müllheizkraftwerk Ludwigshafen GmbH,Germany,5(b),49.48468,8.42636,130000.0,2012,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000071_133704_0G,https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000071_133704_0G,Ludwigshafen am Rhein,1,1.0,49.48468,8.42636,122.633,,,,0.895,,,,123.52799999999999,123.52799999999999
UK.CAED/BEISOffsh-Bleo-Holm.FACILITY,UK.CAED/BEISOffsh-Bleo-Holm,Bleo Holm FPSO,United Kingdom,1(c),58.10139,1.43833,133000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
PL.EEA/12S003547.FACILITY,PL.EEA/12S003547, Elektrociepłownia Bielsko-Biała EC1 Blok Ciepłowniczy BC-50,Poland,1(c),49.812,19.0525,191000.0,2017,spatial_nearest,0.086,PL.MŚ/000000084,PL.MŚ/000000084.PART,Bielsko-Biała,1,1.0,49.8113,19.053,,1397.9,,,7.32,,,,1405.22,1405.22
EL.CAED/100090.FACILITY,EL.CAED/100090,HERON ENERGY S.A. (HERON II),Greece,1(c),38.27949,23.32946,691000.0,2024,id_direct,0.0,EL.CAED/100090; EL.CAED/100091,EL.CAED/100090.PART,THIVA,2,2.0,38.27949,23.32946,12694.8,,,,0.1,,,,12694.9,12694.9
LT.CAED/245358580.FACILITY,LT.CAED/245358580,Šauliai southern boiler,Lithuania,1(c),55.910936,23.312483,224000.0,2020,id_direct,0.0,LT.CAED/245358580,LT.CAED/245358580.PART,Šiauliai,1,1.0,55.910936,23.312483,2998.0,,,,40.0,,,2548.0,3038.0,5586.0
FR.CAED/10728.FACILITY,FR.CAED/10728,TEREOS FRANCE,France,8(b)(ii),50.19253,3.25913,152000.0,2021,id_direct,0.0,FR.CAED/10728,FR.CAED/10728.A.INSTALLATIONPART,ESCAUDOEUVRES,1,1.0,50.1925,3.25913,92.476997,,,,,,,,92.476997,92.476997
IT.EEA/2007000616.FACILITY,IT.EEA/2007000616,cementi moccia s.p.a.,Italy,3(c),41.064444,14.369166,171000.0,2012,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-914000-900-0071172,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-914000-900-0071172,thyssenkrupp Hohenlimburg GmbH Warmwalzwerk,Germany,2(c)(i),51.3457,7.59202,105000.0,2018,no_match,,,,,0,,,,,,,,,,,,,
DK.CAED/000062156.FACILITY,DK.CAED/000062156,Fjernvarme Fyn Produktion A/S,Denmark,1(c),55.427821028172744,10.405211661181568,713504.08852,2024,spatial_nearest,0.0,DK.CAED/900000034; DK.CAED/900000035,DK.CAED/900000034.PART,Odense C,2,2.0,55.427821028172744,10.405211661181568,416.963,2644.02,,,288.52,,,1823.698,3349.503,5173.201
FR.CAED/5369.FACILITY,FR.CAED/5369,SPECIALTY OPERATIONS FRANCE,France,1(c),45.70453,4.84941,123000.0,2011,id_direct,0.0,FR.CAED/5369,FR.CAED/5369.A.INSTALLATIONPART,ST FONS,1,1.0,45.7065,4.85026,442.285187,,,,76.906631,,,675.666016,519.191818,1194.857834
ES.CAED/001606000.FACILITY,ES.CAED/001606000,ACERINOX EUROPA S.A.U.,Spain,2(b),36.183927,-5.421245,102000.0,2024,spatial_nearest,0.255,ES.CAED/003531000,ES.CAED/003531000.PART,"Barrios, Los",1,1.0,36.183696,-5.418414,,2390.09,,,59.45,,,,2449.54,2449.54
FR.CAED/7785.FACILITY,FR.CAED/7785,SETHELEC,France,1(c),43.67627,4.61332,103000.0,2009,id_direct,0.0,FR.CAED/7785,FR.CAED/7785.A.INSTALLATIONPART,ARLES,1,1.0,43.67627,4.61332,7.965445,,,,,,,,7.965445,7.965445
SE.CAED/10022522.Facility,SE.CAED/10022522.Facility,Kraftvärmeverket Övik Energi A,Sweden,1(c),63.27298,18.71087,13944.843,2024,spatial_nearest,0.016,SE.CAED/10000020.Part,SE.CAED/10000020.Part,Domsjö,1,1.0,63.27308,18.7111,,,,,1.67,124.43,,2120.13,126.10000000000001,2246.23
DK.CAED/000106208.FACILITY,DK.CAED/000106208,Horsens Deponeringsanlæg,Denmark,5(d),55.85007684765352,9.863743634914904,51.0,2024,spatial_nearest,0.489,DK.CAED/900000144,DK.CAED/900000144.PART,Horsens,1,1.0,55.85213488117594,9.85681742576169,18.062,,,,,,,,18.062,18.062
ES.CAED/003455000.FACILITY,ES.CAED/003455000,UTE LAS LOMAS,Spain,5(b),40.335361,-3.599238,320000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/8159.FACILITY,FR.CAED/8159,LAT NITROGEN FRANCE,France,4(b)(i),48.6105,2.88563,214000.0,2022,id_direct,0.0,FR.CAED/8159,FR.CAED/8159.A.INSTALLATIONPART,MORMANT,1,1.0,48.6105,2.88563,,,,,,,,,,
PT.CAED/PT.APA05764282.CI,PT.CAED/PT.APA05764282.CI,Fábrica Secil - Outão (CI),Portugal,3(c)(i),38.500542,-8.935265,889000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/960111001.FACILITY,IT.CAED/960111001,Sonatrach Raffineria Italiana-Raffineria di Augusta,Italy,1(a),37.2216,15.1905,2082063.4743,2024,id_direct,0.0,IT.CAED/960111001; IT.CAED/960111002; IT.CAED/960111003; IT.CAED/960111004; IT.CAED/960111005; IT.CAED/960111006; IT.CAED/960111007; IT.CAED/960111008; IT.CAED/960111009,IT.CAED/960111001.PART,AUGUSTA,9,9.0,37.2215,15.190499999999998,3790.0,,,,1137.0,,12751.0,,4927.0,17678.0
UK.CAED/EW_EA-17854.FACILITY,UK.CAED/EW_EA-17854,South Kirkby WMF - EPR/VP3535CL,United Kingdom,5(c),53.600868,-1.3260065,1760000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0215520,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0215520,Basell Polyolefine GmbH Werk Wesseling,Germany,4(a)(viii),50.84233,6.96312,1636000.0,2024,spatial_nearest,0.204,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-362040-300-0215520-0018g,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-362040-300-0215520-0018g,Wesseling,1,1.0,50.84116,6.96536,1607.937,,,,,,,,1607.937,1607.937
UK.CAED/BEISOffsh-Thistle.FACILITY,UK.CAED/BEISOffsh-Thistle,Thistle Alpha,United Kingdom,1(c),61.36304,1.57976,144000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
CZ.MZP.L513/CZ89043064.FACILITY,CZ.MZP.L513/CZ89043064,TERMIZO a.s.,Czechia,5(b),50.75727925,15.05649694,101000.0,2008,spatial_nearest,0.158,CZ.CHMI.0089/CZ0089,CZ.CHMI.0089/CZ0089.PART,Liberec (nečleněné město),1,1.0,50.75780441111111,15.058589280555555,280.296067,,,,33.4565,,,,313.752567,313.752567
NO.EEA/0000.0028.01.FACILITY,NO.EEA/0000.0028.01,Kristin,Norway,3(a),64.99371,6.549454,314000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
HR.CAED/000000073.FACILITY,HR.CAED/000000073,NEXE d.o.o.,Croatia,3(c)(i),45.45294,18.03978,611000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/3572.FACILITY,FR.CAED/3572,CRISTAL UNION,France,8(b)(ii),48.53275,4.11393,139000.0,2024,id_direct,0.0,FR.CAED/3572,FR.CAED/3572.A.INSTALLATIONPART,VILLETTE SUR AUBE,1,1.0,48.53215,4.11336,2305.59375,,,,,,,,2305.59375,2305.59375
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011252,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011252,Saint Gobain Glass Flachglas Torgau GmbH ,Germany,3(e),51.57965,13.00355,111000.0,2023,no_match,,,,,0,,,,,,,,,,,,,
FI.EEA/1575.FACILITY,FI.EEA/1575,"Stora Enso Oyj, Kemijärven tehdas",Finland,6(a),66.7307,27.49774,211000.0,2008,no_match,,,,,0,,,,,,,,,,,,,
EL.CAED/100626.FACILITY,EL.CAED/100626,PPC S.A. SOUTHERN RHODES TPP,Greece,1(c),35.91697,27.77893,271000.0,2024,id_direct,0.0,EL.CAED/100626; EL.CAED/100627,EL.CAED/100626.PART,KATTAVIA,2,2.0,35.91697,27.77893,,,,,3542.0,,,,3542.0,3542.0
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000136,https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000136,Moritz J. Weig GmbH & Co. KG,Germany,6(b),50.32068,7.23433,273000.0,2024,spatial_nearest,0.059,https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000136_7381_226,https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000136_7381_226,Mayen,1,1.0,50.32117,7.23403,2081.8,,,,,,7.8,,2081.8,2089.6000000000004
IT.CAED/550162001.FACILITY,IT.CAED/550162001,Impianto di cogenerazione,Italy,1(c),43.8233,10.6002,313657.7428,2024,id_direct,0.0,IT.CAED/550162001; IT.CAED/550162008,IT.CAED/550162001.PART,PORCARI,2,2.0,43.8232,10.6002,5560.135969,,,,,,,,5560.135969,5560.135969
ES.CAED/006133000.FACILITY,ES.CAED/006133000,SAICA 3,Spain,6(b),41.546601,-0.678377,209000.0,2020,id_direct,0.0,ES.CAED/002762000; ES.CAED/002762001; ES.CAED/006133000,ES.CAED/002762000.PART,BURGO DE EBRO (EL),3,3.0,41.546601,-0.6783769999999999,5113.276,,,,,,227.12599999999998,,5113.276,5340.402
https://registry.gdi-de.org/id/de.ni.mu/07244141350,https://registry.gdi-de.org/id/de.ni.mu/07244141350,Sappi Alfeld GmbH ,Germany,6(b),51.98596,9.82076,274000.0,2024,spatial_nearest,0.191,https://registry.gdi-de.org/id/de.ni.mu/07244141350-0057g,https://registry.gdi-de.org/id/de.ni.mu/07244141350-0057g,Alfeld,1,1.0,51.98474,9.82272,1672.917,,,,,,56.521,1495.138,1672.917,3224.576
https://registry.gdi-de.org/id/de.be.pf.lisa/234566,https://registry.gdi-de.org/id/de.be.pf.lisa/234566,BEW GuD HKW Lichterfelde ,Germany,1(c),52.42629,13.31141,478000.0,2024,id_direct,0.0,https://registry.gdi-de.org/id/de.be.pf.lisa/234566,https://registry.gdi-de.org/id/de.be.pf.lisa/234566,Berlin,1,1.0,52.42629,13.31141,8588.8,,,,0.239,,,,8589.038999999999,8589.038999999999
PL.MŚ/000004844.FACILITY,PL.MŚ/000004844,Elektrociepłownia Stalowa Wola S.A.,Poland,1(c),50.552222,22.080833,750000.0,2024,spatial_nearest,0.031,PL.MŚ/000000350,PL.MŚ/000000350.PART,Stalowa Wola,1,1.0,50.551969444,22.080638889,13364.7,,,,,,,,13364.7,13364.7
ES.CAED/001594000.FACILITY,ES.CAED/001594000,CENTRAL TÉRMICA  DE LA PEREDA,Spain,1(c),43.272737,-5.809021,154000.0,2024,id_direct,0.0,ES.CAED/001594000,ES.CAED/001594000.PART,PEREDA (LA),1,1.0,43.272737,-5.809021,4.043,33.187,,1539.983,,,,,1577.213,1577.213
PL.MŚ/000000395.FACILITY,PL.MŚ/000000395,Centralna Cieplownia w Legnicy,Poland,1(c),51.2351760864258,16.1906318664551,109000.0,2010,spatial_nearest,0.003,PL.MŚ/000000205; PL.MŚ/000000367,PL.MŚ/000000205.PART,Legnica,2,2.0,51.2352,16.19055,,883.4,,,,,,,883.4,883.4
https://registry.gdi-de.org/id/de.ni.mu/06060116320,https://registry.gdi-de.org/id/de.ni.mu/06060116320,enercity AG Kraftwerk Herrenhausen,Germany,1(c),52.39864,9.68063,108000.0,2008,spatial_nearest,0.098,https://registry.gdi-de.org/id/de.ni.mu/06060116320-7111g,https://registry.gdi-de.org/id/de.ni.mu/06060116320-7111g,Hannover,1,1.0,52.39873,9.6792,32.66,,,,,,,,32.66,32.66
DE.EEA/06-00082310532.FACILITY,DE.EEA/06-00082310532,HeidelbergCement AG - Zementwerk Wetzlar,Germany,3(c)(i),50.569119279654,8.49570556537677,181000.0,2010,no_match,,,,,0,,,,,,,,,,,,,
UK.CAED/BEISOffsh-Brae-Alpha.FACILITY,UK.CAED/BEISOffsh-Brae-Alpha,Brae Alpha,United Kingdom,1(c),58.69263,1.28186,266000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/250862002.FACILITY,IT.CAED/250862002,HM ITALIA CEMENTI SPA,Italy,3(c),45.5153,10.3444,707551.0,2024,no_match,,,,,0,,,,,,,,,,,,,
IT.EEA/2007001041.FACILITY,IT.EEA/2007001041,ELETTRA PRODUZIONE S.R.L. - SITO DI PIOMBINO-,Italy,1(c),42.936667,10.536667,208000.0,2013,spatial_nearest,0.0,IT.EEA/IT0237,IT.EEA/IT0237.PART,PIOMBINO,1,1.0,42.936667,10.536667,,,,,,,,,,
